RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,2022-10-31,2022-12-31,2023-09-30
395158,684,"Tifton, GA",msa,GA,2022-09-30,0.4,0.8,0.7
394341,685,"Astoria, OR",msa,OR,2022-09-30,0.9,1.8,2.6
394409,686,"Bradford, PA",msa,PA,2022-09-30,0.4,0.9,-0.4
395082,687,"Selinsgrove, PA",msa,PA,2022-09-30,0.4,0.6,-0.3
394319,688,"Alma, MI",msa,MI,2022-09-30,0.5,1.1,1.5
395219,689,"West Plains, MO",msa,MO,2022-09-30,0.2,0.1,-0.6
394354,690,"Austin, MN",msa,MN,2022-09-30,0.3,1.6,3.1
394397,691,"Blytheville, AR",msa,AR,2022-09-30,0.5,0.8,-0.7
394627,692,"Garden City, KS",msa,KS,2022-09-30,0.5,1.2,0.9
394833,693,"Marshalltown, IA",msa,IA,2022-09-30,0.4,0.6,-1.4
395026,694,"Riverton, WY",msa,WY,2022-09-30,0.4,0.3,-0.4
394894,695,"Murray, KY",msa,KY,2022-09-30,0.4,0.9,-0.3
395046,696,"Safford, AZ",msa,AZ,2022-09-30,0.6,1.2,2.9
394844,697,"McComb, MS",msa,MS,2022-09-30,0.1,-0.1,-2.4
395178,698,"Urbana, OH",msa,OH,2022-09-30,0.6,1.2,1.9
394771,699,"Laramie, WY",msa,WY,2022-09-30,0.5,0.7,0.5
395203,700,"Warren, PA",msa,PA,2022-09-30,0.3,0.5,-1.1
394434,701,"Cambridge, OH",msa,OH,2022-09-30,0.6,1.0,0.5
394981,702,"Pittsburg, KS",msa,KS,2022-09-30,0.2,0.2,-2.1
394663,703,"Hannibal, MO",msa,MO,2022-09-30,0.5,0.8,-0.1
395227,704,"Williston, ND",msa,ND,2022-09-30,0.2,-0.2,-3.7
394574,705,"Espa-¦ola, NM",msa,NM,2022-09-30,0.5,0.8,0.2
394335,706,"Arcadia, FL",msa,FL,2022-09-30,0.7,1.5,4.0
394914,707,"Newberry, SC",msa,SC,2022-09-30,0.6,0.8,0.4
394300,708,"Ada, OK",msa,OK,2022-09-30,0.7,1.3,1.3
394507,709,"Crawfordsville, IN",msa,IN,2022-09-30,0.4,0.9,1.9
394715,710,"Jacksonville, IL",msa,IL,2022-09-30,0.3,0.4,-2.6
394315,711,"Alexandria, MN",msa,MN,2022-09-30,0.2,0.4,1.5
395099,712,"Sikeston, MO",msa,MO,2022-09-30,0.5,0.8,-0.2
394560,713,"El Dorado, AR",msa,AR,2022-09-30,0.4,0.4,0.0
394799,714,"Lock Haven, PA",msa,PA,2022-09-30,0.4,0.9,0.2
394522,716,"DeRidder, LA",msa,LA,2022-09-30,-0.2,0.1,-3.3
394526,717,"Defiance, OH",msa,OH,2022-09-30,0.4,0.6,1.0
394904,718,"Natchitoches, LA",msa,LA,2022-09-30,0.3,0.0,-2.9
394422,719,"Brownwood, TX",msa,TX,2022-09-30,0.3,0.7,0.9
394654,720,"Greenwood, MS",msa,MS,2022-09-30,-0.3,-1.0,-3.3
394745,721,"Kill Devil Hills, NC",msa,NC,2022-09-30,1.1,2.0,4.6
394801,722,"Logansport, IN",msa,IN,2022-09-30,0.4,0.9,1.1
395072,723,"Scottsbluff, NE",msa,NE,2022-09-30,0.4,0.5,-0.8
394690,724,"Houghton, MI",msa,MI,2022-09-30,0.6,0.8,-0.4
394888,725,"Mount Vernon, IL",msa,IL,2022-09-30,0.0,-0.7,-2.5
395137,726,"Sulphur Springs, TX",msa,TX,2022-09-30,0.5,1.3,2.3
394554,728,"Easton, MD",msa,MD,2022-09-30,0.3,1.5,2.3
395069,729,"Sault Ste. Marie, MI",msa,MI,2022-09-30,0.6,0.8,0.9
394499,730,"Corinth, MS",msa,MS,2022-09-30,0.3,0.5,-0.8
394840,731,"Mayfield, KY",msa,KY,2022-09-30,0.6,1.1,-0.2
394370,732,"Bay City, TX",msa,TX,2022-09-30,0.3,0.8,0.8
394436,733,"Campbellsville, KY",msa,KY,2022-09-30,0.5,0.7,-0.5
394550,734,"Dyersburg, TN",msa,TN,2022-09-30,0.3,0.3,0.0
394948,735,"Owatonna, MN",msa,MN,2022-09-30,0.2,0.5,-0.8
394385,736,"Big Spring, TX",msa,TX,2022-09-30,0.6,1.2,1.5
395192,737,"Vincennes, IN",msa,IN,2022-09-30,0.3,0.5,0.5
394506,738,"Coshocton, OH",msa,OH,2022-09-30,0.5,0.9,1.2
394696,739,"Huntington, IN",msa,IN,2022-09-30,0.4,0.9,1.6
394915,741,"Newport, TN",msa,TN,2022-09-30,0.4,0.7,1.3
394617,742,"Fremont, NE",msa,NE,2022-09-30,0.4,1.1,1.3
395083,743,"Selma, AL",msa,AL,2022-09-30,0.6,0.6,-1.2
394713,744,"Jackson, WY",msa,WY,2022-09-30,0.6,1.3,3.7
395191,745,"Vidalia, GA",msa,GA,2022-09-30,0.6,1.1,1.5
395187,746,"Vernal, UT",msa,UT,2022-09-30,0.5,0.7,-0.3
394781,749,"Lebanon, MO",msa,MO,2022-09-30,0.9,1.6,1.2
394525,750,"Decatur, IN",msa,IN,2022-09-30,0.4,0.3,0.6
394413,751,"Brenham, TX",msa,TX,2022-09-30,0.5,0.8,0.9
394702,752,"Hutchinson, MN",msa,MN,2022-09-30,0.1,0.5,1.8
394569,753,"Emporia, KS",msa,KS,2022-09-30,0.5,0.8,-0.2
394573,754,"Escanaba, MI",msa,MI,2022-09-30,0.6,1.0,0.1
394419,755,"Brookings, SD",msa,SD,2022-09-30,0.3,0.6,-0.2
394920,756,"North Platte, NE",msa,NE,2022-09-30,0.4,0.5,-0.7
394992,757,"Pontiac, IL",msa,IL,2022-09-30,0.3,0.2,-2.6
394382,758,"Bennington, VT",msa,VT,2022-09-30,0.3,0.4,0.0
394973,759,"Peru, IN",msa,IN,2022-09-30,0.5,0.9,1.6
394430,760,"Butte, MT",msa,MT,2022-09-30,0.7,1.5,3.8
394786,761,"Lewisburg, TN",msa,TN,2022-09-30,0.7,1.5,6.9
394947,762,"Ottumwa, IA",msa,IA,2022-09-30,0.3,0.4,-2.0
394331,763,"Angola, IN",msa,IN,2022-09-30,0.5,1.0,1.0
394777,764,"Laurinburg, NC",msa,NC,2022-09-30,0.6,0.7,1.0
845172,765,"Winfield, KS",msa,KS,2022-09-30,0.5,0.9,-0.5
394414,766,"Brevard, NC",msa,NC,2022-09-30,0.5,0.8,2.7
394324,767,"Americus, GA",msa,GA,2022-09-30,0.5,0.8,-0.4
395211,768,"Watertown, SD",msa,SD,2022-09-30,0.3,0.6,0.2
394557,769,"Effingham, IL",msa,IL,2022-09-30,0.3,0.4,-1.3
395084,770,"Seneca Falls, NY",msa,NY,2022-09-30,0.4,0.4,-0.2
394417,771,"Brookhaven, MS",msa,MS,2022-09-30,0.1,0.5,0.0
753902,772,"Malvern, AR",msa,AR,2022-09-30,0.4,1.0,0.3
394535,773,"Dixon, IL",msa,IL,2022-09-30,0.3,0.3,-1.8
395207,774,"Washington, IN",msa,IN,2022-09-30,0.2,0.6,1.1
753878,775,"Dayton, TN",msa,TN,2022-09-30,0.5,1.0,2.6
394491,776,"Columbus, NE",msa,NE,2022-09-30,0.4,0.5,0.3
394835,777,"Martin, TN",msa,TN,2022-09-30,0.6,1.0,0.6
394536,779,"Dodge City, KS",msa,KS,2022-09-30,0.6,1.0,0.3
394533,780,"Dickinson, ND",msa,ND,2022-09-30,0.2,-0.2,-4.5
395165,781,"Troy, AL",msa,AL,2022-09-30,0.2,0.3,-1.0
394984,782,"Plainview, TX",msa,TX,2022-09-30,0.2,0.1,-1.7
395149,783,"Taos, NM",msa,NM,2022-09-30,0.4,1.2,3.4
394376,784,"Beeville, TX",msa,TX,2022-09-30,0.8,1.4,1.5
753892,785,"Jackson, OH",msa,OH,2022-09-30,0.4,0.8,1.5
394613,786,"Frankfort, IN",msa,IN,2022-09-30,0.5,1.1,2.3
394815,787,"Madison, IN",msa,IN,2022-09-30,0.5,1.0,2.1
395150,788,"Taylorville, IL",msa,IL,2022-09-30,0.2,0.0,-2.5
394962,789,"Paris, TN",msa,TN,2022-09-30,0.5,1.2,1.8
394433,790,"Cambridge, MD",msa,MD,2022-09-30,0.7,1.1,-0.5
394730,791,"Juneau, AK",msa,AK,2022-09-30,0.2,0.0,-2.5
845166,792,"Mount Gay, WV",msa,WV,2022-09-30,-2.3,0.0,-1.0
394774,793,"Las Vegas, NM",msa,NM,2022-09-30,0.4,0.0,-0.7
394481,794,"Coffeyville, KS",msa,KS,2022-09-30,0.4,0.2,-3.5
394670,795,"Hastings, NE",msa,NE,2022-09-30,0.2,0.3,-0.1
394383,797,"Berlin, NH",msa,NH,2022-09-30,0.4,0.8,1.3
394855,798,"Miami, OK",msa,OK,2022-09-30,0.6,1.2,1.3
395093,799,"Sheridan, WY",msa,WY,2022-09-30,0.5,0.6,0.1
395196,800,"Wabash, IN",msa,IN,2022-09-30,0.5,0.9,1.5
394749,801,"Kingsville, TX",msa,TX,2022-09-30,0.3,0.9,-0.3
753871,802,"Breckenridge, CO",msa,CO,2022-09-30,-0.3,0.1,4.1
394310,804,"Albert Lea, MN",msa,MN,2022-09-30,0.6,1.0,0.4
394473,805,"Cleveland, MS",msa,MS,2022-09-30,0.7,1.1,-0.4
395176,806,"Union City, TN",msa,TN,2022-09-30,0.3,0.4,0.1
394725,807,"Jesup, GA",msa,GA,2022-09-30,0.4,1.2,1.7
395141,808,"Susanville, CA",msa,CA,2022-09-30,0.6,0.6,0.0
394751,809,"Kirksville, MO",msa,MO,2022-09-30,0.3,0.4,0.0
394708,811,"Iron Mountain, MI",msa,MI,2022-09-30,0.5,0.6,-0.6
394864,813,"Mineral Wells, TX",msa,TX,2022-09-30,0.8,2.1,3.6
394812,814,"Macomb, IL",msa,IL,2022-09-30,0.1,-0.2,-3.2
753901,815,"Ludington, MI",msa,MI,2022-09-30,0.5,1.0,1.3
394606,816,"Fort Morgan, CO",msa,CO,2022-09-30,0.6,1.3,2.5
394740,817,"Kennett, MO",msa,MO,2022-09-30,0.5,0.8,-0.9
394673,818,"Hays, KS",msa,KS,2022-09-30,0.6,0.6,-2.0
753926,819,"Weatherford, OK",msa,OK,2022-09-30,0.4,0.4,-1.4
395206,820,"Washington Court House, OH",msa,OH,2022-09-30,0.6,1.3,2.0
394846,821,"McPherson, KS",msa,KS,2022-09-30,0.4,1.1,-0.5
753879,822,"Elkins, WV",msa,WV,2022-09-30,0.0,-0.4,-4.7
394795,823,"Lincoln, IL",msa,IL,2022-09-30,0.3,0.3,-2.0
394435,824,"Camden, AR",msa,AR,2022-09-30,0.4,0.7,-1.1
394320,825,"Alpena, MI",msa,MI,2022-09-30,0.5,0.8,0.5
395185,826,"Van Wert, OH",msa,OH,2022-09-30,0.5,0.7,0.4
394508,828,"Crescent City, CA",msa,CA,2022-09-30,0.7,1.3,0.6
394921,829,"North Vernon, IN",msa,IN,2022-09-30,0.5,1.0,1.3
394892,830,"Mountain Home, ID",msa,ID,2022-09-30,0.6,1.4,5.7
395100,831,"Silver City, NM",msa,NM,2022-09-30,0.5,0.6,0.3
394615,833,"Fredericksburg, TX",msa,TX,2022-09-30,0.3,1.1,2.4
395214,835,"Wauchula, FL",msa,FL,2022-09-30,0.6,1.2,2.5
395181,836,"Uvalde, TX",msa,TX,2022-09-30,0.5,1.1,0.9
394649,837,"Greensburg, IN",msa,IN,2022-09-30,0.3,0.7,1.2
394758,838,"La Grande, OR",msa,OR,2022-09-30,0.5,0.6,0.5
395154,839,"Thomaston, GA",msa,GA,2022-09-30,0.5,1.1,2.8
394356,840,"Bainbridge, GA",msa,GA,2022-09-30,0.3,0.4,0.6
753923,841,"The Dalles, OR",msa,OR,2022-09-30,0.7,1.6,2.9
395110,843,"Spearfish, SD",msa,SD,2022-09-30,0.4,0.8,0.4
395159,844,"Toccoa, GA",msa,GA,2022-09-30,0.0,0.1,0.6
753909,845,"Ottawa, KS",msa,KS,2022-09-30,0.6,1.2,1.2
394643,846,"Great Bend, KS",msa,KS,2022-09-30,0.5,0.6,-1.6
394381,847,"Bennettsville, SC",msa,SC,2022-09-30,0.9,1.9,2.6
753921,848,"Steamboat Springs, CO",msa,CO,2022-09-30,-1.0,-1.0,1.5
394791,849,"Lexington, NE",msa,NE,2022-09-30,0.5,0.8,0.2
394858,850,"Middlesborough, KY",msa,KY,2022-09-30,0.7,1.0,0.5
394584,851,"Fallon, NV",msa,NV,2022-09-30,0.7,1.3,3.9
394830,852,"Marshall, MN",msa,MN,2022-09-30,0.5,0.6,-0.9
395004,853,"Prineville, OR",msa,OR,2022-09-30,0.7,1.1,2.9
394912,854,"New Ulm, MN",msa,MN,2022-09-30,0.5,0.8,-0.4
395138,855,"Summerville, GA",msa,GA,2022-09-30,-0.1,0.1,0.6
394854,856,"Mexico, MO",msa,MO,2022-09-30,0.6,1.1,0.8
394706,857,"Indianola, MS",msa,MS,2022-09-30,0.2,0.3,0.0
394601,858,"Forrest City, AR",msa,AR,2022-09-30,0.6,1.0,0.1
753884,859,"Hailey, ID",msa,ID,2022-09-30,0.9,2.1,6.6
394869,860,"Moberly, MO",msa,MO,2022-09-30,0.6,1.3,1.1
394322,861,"Altus, OK",msa,OK,2022-09-30,0.4,1.0,-0.2
394529,862,"Deming, NM",msa,NM,2022-09-30,0.5,0.7,1.0
395236,865,"Woodward, OK",msa,OK,2022-09-30,0.4,0.7,-0.9
394818,866,"Magnolia, AR",msa,AR,2022-09-30,0.7,1.3,0.7
394418,867,"Brookings, OR",msa,OR,2022-09-30,0.6,1.1,2.0
394868,868,"Mitchell, SD",msa,SD,2022-09-30,0.5,0.8,0.7
394687,869,"Hood River, OR",msa,OR,2022-09-30,0.6,1.0,1.5
394784,870,"Levelland, TX",msa,TX,2022-09-30,0.5,0.9,0.1
394494,871,"Connersville, IN",msa,IN,2022-09-30,0.1,0.6,2.0
394831,872,"Marshall, MO",msa,MO,2022-09-30,0.7,1.8,2.6
395241,873,"Yankton, SD",msa,SD,2022-09-30,0.4,0.6,-0.3
394959,874,"Pampa, TX",msa,TX,2022-09-30,0.1,-0.2,-2.1
394945,875,"Oskaloosa, IA",msa,IA,2022-09-30,0.3,0.1,-2.5
395198,876,"Wahpeton, ND",msa,ND,2022-09-30,0.3,0.2,-1.9
394337,877,"Arkadelphia, AR",msa,AR,2022-09-30,0.8,1.5,0.3
394498,878,"Cordele, GA",msa,GA,2022-09-30,0.3,0.5,-0.2
395130,879,"Sterling, CO",msa,CO,2022-09-30,0.5,0.9,1.1
394837,880,"Maryville, MO",msa,MO,2022-09-30,0.4,0.8,0.8
394470,881,"Clarksdale, MS",msa,MS,2022-09-30,-1.6,,-1.8
394564,882,"Elk City, OK",msa,OK,2022-09-30,0.1,0.2,-0.4
394371,883,"Beatrice, NE",msa,NE,2022-09-30,0.4,0.6,-0.2
395239,884,"Worthington, MN",msa,MN,2022-09-30,0.6,1.0,0.5
395014,885,"Raymondville, TX",msa,TX,2022-09-30,0.3,0.5,0.6
394793,886,"Liberal, KS",msa,KS,2022-09-30,0.5,0.9,-1.5
753914,887,"Port Lavaca, TX",msa,TX,2022-09-30,0.4,0.8,1.1
394403,889,"Borger, TX",msa,TX,2022-09-30,0.3,0.3,-1.7
394544,890,"Dumas, TX",msa,TX,2022-09-30,0.4,0.9,0.9
394656,891,"Grenada, MS",msa,MS,2022-09-30,0.1,0.6,3.1
394718,892,"Jamestown, ND",msa,ND,2022-09-30,0.4,0.1,-3.8
394979,894,"Pierre, SD",msa,SD,2022-09-30,0.3,0.4,-0.2
394578,896,"Evanston, WY",msa,WY,2022-09-30,0.3,0.2,-1.0
753908,897,"Othello, WA",msa,WA,2022-09-30,0.6,1.2,2.2
394659,898,"Guymon, OK",msa,OK,2022-09-30,0.1,0.4,1.1
395135,901,"Storm Lake, IA",msa,IA,2022-09-30,0.3,0.4,-1.3
394965,902,"Parsons, KS",msa,KS,2022-09-30,1.3,3.0,3.7
394805,904,"Los Alamos, NM",msa,NM,2022-09-30,0.6,0.9,1.3
394330,906,"Andrews, TX",msa,TX,2022-09-30,0.0,0.0,0.0
394996,907,"Portales, NM",msa,NM,2022-09-30,0.3,0.6,0.4
753880,908,"Fairfield, IA",msa,IA,2022-09-30,0.2,0.1,-2.4
394678,909,"Hereford, TX",msa,TX,2022-09-30,0.6,1.2,2.6
395112,910,"Spirit Lake, IA",msa,IA,2022-09-30,0.4,0.5,-1.1
753925,911,"Vineyard Haven, MA",msa,MA,2022-09-30,0.8,1.6,1.2
394676,912,"Helena, AR",msa,AR,2022-09-30,0.1,-0.8,-5.1
394841,913,"Maysville, KY",msa,KY,2022-09-30,0.5,0.9,0.3
753927,915,"Winnemucca, NV",msa,NV,2022-09-30,0.4,0.5,-0.1
395104,916,"Snyder, TX",msa,TX,2022-09-30,0.3,0.6,0.0
394594,917,"Fitzgerald, GA",msa,GA,2022-09-30,0.4,0.5,-0.4
394968,918,"Pecos, TX",msa,TX,2022-09-30,0.2,1.0,6.4
394342,919,"Atchison, KS",msa,KS,2022-09-30,0.6,0.9,-0.6
395111,920,"Spencer, IA",msa,IA,2022-09-30,0.3,0.4,-2.0
395142,921,"Sweetwater, TX",msa,TX,2022-09-30,0.6,0.6,-1.0
395186,922,"Vermillion, SD",msa,SD,2022-09-30,0.4,0.8,0.7
753929,923,"Zapata, TX",msa,TX,2022-09-30,0.6,0.6,-0.3
394743,924,"Ketchikan, AK",msa,AK,2022-09-30,0.3,0.1,-2.2
753874,925,"Craig, CO",msa,CO,2022-09-30,0.5,0.5,-2.0
394767,926,"Lamesa, TX",msa,TX,2022-09-30,0.1,0.4,1.1
395188,927,"Vernon, TX",msa,TX,2022-09-30,0.5,0.2,-1.4
